Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
2054,CA-2023-102053,2023-12-26,2023-12-31,Standard Class,CG-10467,Consumer,South,Alabama,Furniture,Bookcases,214.1,14,0.1,-16.2
2055,CA-2024-102054,2024-06-17,2024-06-19,First Class,CG-10468,Home Office,West,Washington,Office Supplies,Storage,105.25,11,0.0,30.58
2056,CA-2021-102055,2021-05-27,2021-06-01,Standard Class,CG-10469,Consumer,West,Colorado,Furniture,Furnishings,5.0,13,0.0,0.55
2057,CA-2021-102056,2021-05-14,2021-05-17,Second Class,CG-10470,Home Office,West,Oregon,Furniture,Bookcases,63.2,4,0.0,8.56
2058,CA-2021-102057,2021-03-21,2021-03-24,Second Class,CG-10471,Corporate,South,Tennessee,Furniture,Tables,373.4,13,0.2,-67.99
2059,CA-2022-102058,2022-07-03,2022-07-08,Standard Class,CG-10472,Home Office,Central,Michigan,Technology,Machines,729.97,11,0.0,129.17
2060,CA-2022-102059,2022-01-22,2022-01-28,Standard Class,CG-10473,Consumer,Central,Ohio,Office Supplies,Binders,5.0,2,0.5,-2.44
2061,CA-2022-102060,2022-11-10,2022-11-16,Standard Class,CG-10474,Consumer,West,Colorado,Furniture,Furnishings,266.64,5,0.0,31.24
2062,CA-2022-102061,2022-10-12,2022-10-14,First Class,CG-10475,Corporate,Central,Texas,Technology,Phones,437.08,3,0.5,-248.72
2063,CA-2021-102062,2021-11-23,2021-11-23,Same Day,CG-10476,Corporate,East,Massachusetts,Office Supplies,Appliances,5.0,2,0.2,-0.5
2064,CA-2021-102063,2021-02-20,2021-02-22,First Class,CG-10477,Consumer,Central,Missouri,Office Supplies,Appliances,58.56,6,0.0,14.94
2065,CA-2021-102064,2021-05-14,2021-05-19,Standard Class,CG-10478,Home Office,Central,Michigan,Furniture,Bookcases,103.89,5,0.0,6.64
2066,CA-2021-102065,2021-05-03,2021-05-08,Standard Class,CG-10479,Consumer,East,Massachusetts,Furniture,Bookcases,5.0,9,0.0,0.4
2067,CA-2024-102066,2024-02-12,2024-02-17,Standard Class,CG-10480,Corporate,Central,Ohio,Office Supplies,Binders,5.0,14,0.1,0.46
2068,CA-2021-102067,2021-10-04,2021-10-09,Standard Class,CG-10481,Home Office,Central,Ohio,Office Supplies,Fasteners,5.0,7,0.0,1.2
2069,CA-2024-102068,2024-07-06,2024-07-11,Standard Class,CG-10482,Consumer,West,Colorado,Technology,Accessories,42.65,6,0.0,6.56
2070,CA-2022-102069,2022-06-26,2022-07-01,Standard Class,CG-10483,Corporate,East,Massachusetts,Technology,Copiers,1015.04,5,0.1,39.99
2071,CA-2024-102070,2024-01-25,2024-01-28,Second Class,CG-10484,Corporate,South,Georgia,Technology,Copiers,593.45,14,0.1,48.03
2072,CA-2023-102071,2023-11-20,2023-11-26,Standard Class,CG-10485,Consumer,Central,Missouri,Furniture,Chairs,659.51,10,0.4,-319.26
2073,CA-2024-102072,2024-12-16,2024-12-22,Standard Class,CG-10486,Consumer,South,North Carolina,Office Supplies,Supplies,134.32,12,0.0,36.76
2074,CA-2021-102073,2021-06-27,2021-07-02,Standard Class,CG-10487,Home Office,West,Oregon,Furniture,Bookcases,5.0,8,0.0,0.58
2075,CA-2024-102074,2024-08-24,2024-08-29,Standard Class,CG-10488,Corporate,East,Massachusetts,Office Supplies,Binders,85.86,13,0.2,-10.88
2076,CA-2021-102075,2021-10-25,2021-10-30,Standard Class,CG-10489,Corporate,South,Tennessee,Office Supplies,Paper,5.0,14,0.0,1.12
2077,CA-2021-102076,2021-09-20,2021-09-26,Standard Class,CG-10490,Corporate,East,Connecticut,Office Supplies,Storage,17.74,5,0.3,-3.17
2078,CA-2022-102077,2022-11-02,2022-11-04,First Class,CG-10491,Consumer,East,Pennsylvania,Furniture,Furnishings,398.79,12,0.0,28.9
2079,CA-2023-102078,2023-05-08,2023-05-14,Standard Class,CG-10492,Consumer,West,Colorado,Technology,Machines,607.55,1,0.0,99.96
2080,CA-2021-102079,2021-12-23,2021-12-28,Standard Class,CG-10493,Corporate,West,California,Technology,Copiers,1362.4,12,0.0,248.27
2081,CA-2024-102080,2024-10-26,2024-11-01,Standard Class,CG-10494,Corporate,South,Tennessee,Furniture,Tables,130.57,14,0.2,-24.99
2082,CA-2024-102081,2024-08-27,2024-08-31,Second Class,CG-10495,Corporate,Central,Michigan,Furniture,Chairs,608.99,5,0.1,-47.15
2083,CA-2021-102082,2021-02-25,2021-03-02,Standard Class,CG-10496,Consumer,South,Louisiana,Technology,Phones,33.47,9,0.0,5.38
2084,CA-2022-102083,2022-09-03,2022-09-06,Second Class,CG-10497,Corporate,South,Georgia,Furniture,Chairs,5.0,3,0.0,0.68
2085,CA-2024-102084,2024-10-29,2024-11-02,Second Class,CG-10498,Consumer,South,Florida,Technology,Machines,5.0,6,0.0,0.97
2086,CA-2021-102085,2021-12-23,2021-12-26,Second Class,CG-10499,Consumer,South,Tennessee,Technology,Machines,5.0,10,0.4,-2.05
2087,CA-2022-102086,2022-05-30,2022-05-30,Same Day,CG-10500,Home Office,West,California,Office Supplies,Supplies,5.0,1,0.0,1.34
2088,CA-2022-102087,2022-01-23,2022-01-26,First Class,CG-10501,Corporate,Central,Missouri,Furniture,Tables,261.53,12,0.4,-148.18
2089,CA-2022-102088,2022-01-10,2022-01-15,Standard Class,CG-10502,Corporate,Central,Ohio,Furniture,Furnishings,688.62,2,0.1,-48.2
2090,CA-2022-102089,2022-04-25,2022-04-30,Standard Class,CG-10503,Corporate,Central,Missouri,Office Supplies,Art,54.59,6,0.0,12.72
2091,CA-2024-102090,2024-02-28,2024-03-05,Standard Class,CG-10504,Consumer,Central,Minnesota,Furniture,Tables,442.38,2,0.0,45.11
2092,CA-2023-102091,2023-12-11,2023-12-17,Standard Class,CG-10505,Corporate,South,Louisiana,Office Supplies,Envelopes,7.13,12,0.0,1.78
2093,CA-2023-102092,2023-06-20,2023-06-25,Standard Class,CG-10506,Consumer,East,Massachusetts,Office Supplies,Labels,32.61,8,0.0,7.16
2094,CA-2021-102093,2021-06-09,2021-06-14,Standard Class,CG-10507,Corporate,East,New Jersey,Technology,Accessories,308.68,9,0.0,55.06
2095,CA-2022-102094,2022-09-12,2022-09-18,Standard Class,CG-10508,Consumer,West,Utah,Office Supplies,Art,107.69,12,0.5,-55.2
2096,CA-2023-102095,2023-06-23,2023-06-23,Same Day,CG-10509,Corporate,West,Nevada,Office Supplies,Art,198.15,12,0.3,-40.56
2097,CA-2023-102096,2023-05-05,2023-05-10,Standard Class,CG-10510,Consumer,West,Colorado,Furniture,Tables,5.0,13,0.0,0.52
2098,CA-2021-102097,2021-03-25,2021-03-31,Standard Class,CG-10511,Corporate,Central,Illinois,Furniture,Furnishings,536.2,13,0.0,54.28
2099,CA-2024-102098,2024-02-08,2024-02-14,Standard Class,CG-10512,Corporate,Central,Illinois,Office Supplies,Appliances,5.0,3,0.4,-1.53
2100,CA-2024-102099,2024-03-12,2024-03-17,Standard Class,CG-10513,Consumer,West,Arizona,Furniture,Bookcases,366.1,12,0.0,47.75
2101,CA-2022-102100,2022-12-19,2022-12-24,Standard Class,CG-10514,Corporate,West,Arizona,Furniture,Chairs,580.73,1,0.0,69.14
2102,CA-2024-102101,2024-07-06,2024-07-08,First Class,CG-10515,Consumer,West,Colorado,Office Supplies,Art,40.18,8,0.0,9.12
2103,CA-2023-102102,2023-12-20,2023-12-25,Standard Class,CG-10516,Consumer,West,Utah,Furniture,Chairs,1173.7,14,0.0,100.89
2104,CA-2023-102103,2023-10-21,2023-10-24,First Class,CG-10517,Home Office,South,Louisiana,Technology,Copiers,596.06,12,0.1,-4.15
2105,CA-2021-102104,2021-03-21,2021-03-27,Standard Class,CG-10518,Home Office,West,Colorado,Furniture,Chairs,373.52,2,0.2,-83.55
2106,CA-2023-102105,2023-02-12,2023-02-18,Standard Class,CG-10519,Consumer,Central,Ohio,Furniture,Tables,789.71,4,0.0,59.1
2107,CA-2023-102106,2023-12-31,2024-01-03,Second Class,CG-10520,Consumer,West,Colorado,Office Supplies,Storage,233.16,1,0.0,59.24
2108,CA-2021-102107,2021-08-29,2021-09-04,Standard Class,CG-10521,Corporate,Central,Missouri,Office Supplies,Paper,71.36,5,0.0,18.06
2109,CA-2023-102108,2023-12-20,2023-12-20,Same Day,CG-10522,Corporate,Central,Ohio,Office Supplies,Binders,201.74,13,0.2,-12.32
2110,CA-2022-102109,2022-09-01,2022-09-05,Second Class,CG-10523,Consumer,West,Oregon,Office Supplies,Appliances,5.0,5,0.0,1.34
2111,CA-2024-102110,2024-07-14,2024-07-18,Second Class,CG-10524,Consumer,South,Tennessee,Furniture,Furnishings,382.03,5,0.1,-14.82
2112,CA-2021-102111,2021-10-07,2021-10-09,First Class,CG-10525,Corporate,West,Oregon,Furniture,Furnishings,555.75,9,0.3,-189.79
2113,CA-2022-102112,2022-09-20,2022-09-26,Standard Class,CG-10526,Consumer,East,Virginia,Furniture,Bookcases,455.1,8,0.4,-234.19
2114,CA-2021-102113,2021-04-09,2021-04-12,Second Class,CG-10527,Home Office,South,North Carolina,Technology,Phones,838.25,7,0.0,158.55
2115,CA-2024-102114,2024-02-10,2024-02-16,Standard Class,CG-10528,Consumer,East,Connecticut,Technology,Phones,599.85,10,0.2,-81.64
2116,CA-2021-102115,2021-01-16,2021-01-19,First Class,CG-10529,Corporate,West,Washington,Technology,Phones,637.52,2,0.0,98.53
2117,CA-2023-102116,2023-10-14,2023-10-19,Standard Class,CG-10530,Consumer,East,Massachusetts,Furniture,Bookcases,5.0,8,0.0,0.19
2118,CA-2024-102117,2024-06-18,2024-06-22,Second Class,CG-10531,Consumer,South,Louisiana,Furniture,Furnishings,206.79,4,0.0,24.66
2119,CA-2022-102118,2022-01-19,2022-01-22,First Class,CG-10532,Consumer,West,California,Technology,Accessories,109.99,12,0.2,-15.89
2120,CA-2021-102119,2021-03-25,2021-03-30,Standard Class,CG-10533,Consumer,West,Arizona,Furniture,Furnishings,5.0,2,0.1,-0.1
2121,CA-2024-102120,2024-11-10,2024-11-12,First Class,CG-10534,Consumer,South,Florida,Office Supplies,Storage,89.83,13,0.0,17.63
2122,CA-2024-102121,2024-03-31,2024-04-03,First Class,CG-10535,Consumer,East,Connecticut,Furniture,Bookcases,175.34,6,0.2,-30.48
2123,CA-2022-102122,2022-11-04,2022-11-10,Standard Class,CG-10536,Corporate,West,Colorado,Technology,Phones,332.44,3,0.0,58.74
2124,CA-2023-102123,2023-10-11,2023-10-14,Second Class,CG-10537,Home Office,Central,Illinois,Technology,Machines,440.06,13,0.1,-1.09
2125,CA-2023-102124,2023-06-15,2023-06-18,Second Class,CG-10538,Consumer,South,Alabama,Office Supplies,Appliances,67.48,14,0.1,4.77
2126,CA-2024-102125,2024-09-11,2024-09-17,Standard Class,CG-10539,Consumer,South,Tennessee,Technology,Phones,87.64,4,0.3,-27.0
2127,CA-2022-102126,2022-12-05,2022-12-10,Standard Class,CG-10540,Corporate,South,Louisiana,Office Supplies,Art,97.29,6,0.5,-44.79
2128,CA-2021-102127,2021-06-26,2021-06-30,Second Class,CG-10541,Corporate,East,New York,Technology,Phones,279.4,11,0.2,-40.85
2129,CA-2021-102128,2021-09-16,2021-09-19,First Class,CG-10542,Corporate,South,Florida,Furniture,Furnishings,555.54,14,0.1,-20.99
2130,CA-2021-102129,2021-07-15,2021-07-18,First Class,CG-10543,Consumer,Central,Minnesota,Technology,Machines,207.56,12,0.0,35.79
2131,CA-2022-102130,2022-07-16,2022-07-19,First Class,CG-10544,Home Office,South,Florida,Office Supplies,Art,39.3,13,0.1,3.68
2132,CA-2024-102131,2024-11-09,2024-11-13,Second Class,CG-10545,Consumer,Central,Wisconsin,Furniture,Furnishings,17.52,8,0.1,-1.43
2133,CA-2021-102132,2021-07-01,2021-07-07,Standard Class,CG-10546,Consumer,West,Utah,Furniture,Tables,233.11,7,0.0,30.24
2134,CA-2022-102133,2022-10-30,2022-11-04,Standard Class,CG-10547,Corporate,Central,Minnesota,Furniture,Chairs,73.0,11,0.0,4.95
2135,CA-2023-102134,2023-01-05,2023-01-11,Standard Class,CG-10548,Corporate,East,Massachusetts,Furniture,Bookcases,662.94,10,0.0,76.27
2136,CA-2024-102135,2024-01-21,2024-01-21,Same Day,CG-10549,Corporate,South,Louisiana,Office Supplies,Envelopes,22.73,10,0.0,5.49
2137,CA-2022-102136,2022-02-05,2022-02-10,Standard Class,CG-10550,Corporate,Central,Minnesota,Technology,Phones,982.22,1,0.0,153.95
2138,CA-2023-102137,2023-10-15,2023-10-19,Second Class,CG-10551,Corporate,West,Colorado,Technology,Machines,310.13,14,0.0,58.55
2139,CA-2021-102138,2021-09-20,2021-09-26,Standard Class,CG-10552,Consumer,South,Florida,Technology,Phones,258.76,11,0.1,4.84
2140,CA-2022-102139,2022-12-16,2022-12-19,First Class,CG-10553,Corporate,East,Pennsylvania,Technology,Accessories,168.08,8,0.4,-74.35
2141,CA-2022-102140,2022-08-13,2022-08-18,Standard Class,CG-10554,Corporate,East,New York,Furniture,Chairs,318.82,13,0.1,-17.95
2142,CA-2022-102141,2022-07-26,2022-07-31,Standard Class,CG-10555,Corporate,South,Tennessee,Technology,Accessories,1350.6,7,0.1,47.7
2143,CA-2022-102142,2022-09-17,2022-09-23,Standard Class,CG-10556,Corporate,Central,Michigan,Furniture,Tables,762.37,11,0.0,47.22
2144,CA-2022-102143,2022-07-06,2022-07-12,Standard Class,CG-10557,Consumer,West,California,Technology,Machines,518.03,13,0.0,71.53
2145,CA-2021-102144,2021-10-12,2021-10-18,Standard Class,CG-10558,Consumer,West,Oregon,Technology,Accessories,5.0,8,0.0,0.84
2146,CA-2023-102145,2023-01-26,2023-01-29,First Class,CG-10559,Consumer,South,Florida,Technology,Copiers,506.42,9,0.0,67.29
2147,CA-2021-102146,2021-01-22,2021-01-28,Standard Class,CG-10560,Corporate,South,Louisiana,Technology,Copiers,45.6,4,0.2,-6.12
2148,CA-2023-102147,2023-12-21,2023-12-25,Second Class,CG-10561,Corporate,East,New York,Office Supplies,Appliances,39.02,12,0.0,6.92
2149,CA-2022-102148,2022-08-26,2022-09-01,Standard Class,CG-10562,Corporate,East,Virginia,Furniture,Bookcases,5.0,8,0.0,0.46
2150,CA-2023-102149,2023-06-14,2023-06-19,Standard Class,CG-10563,Corporate,South,Alabama,Furniture,Bookcases,430.42,14,0.2,-111.64
2151,CA-2024-102150,2024-05-28,2024-06-03,Standard Class,CG-10564,Corporate,East,Connecticut,Furniture,Chairs,380.18,13,0.4,-182.61
2152,CA-2021-102151,2021-02-11,2021-02-16,Standard Class,CG-10565,Consumer,West,Washington,Office Supplies,Appliances,110.88,2,0.0,26.94
2153,CA-2021-102152,2021-05-03,2021-05-04,Same Day,CG-10566,Consumer,Central,Missouri,Technology,Accessories,323.56,5,0.0,61.75
2154,CA-2024-102153,2024-03-17,2024-03-19,First Class,CG-10567,Consumer,South,Alabama,Office Supplies,Binders,95.38,9,0.0,22.85
2155,CA-2023-102154,2023-03-04,2023-03-07,Second Class,CG-10568,Corporate,West,Utah,Office Supplies,Art,129.07,10,0.2,-7.66
2156,CA-2021-102155,2021-06-11,2021-06-14,Second Class,CG-10569,Consumer,West,Nevada,Technology,Copiers,197.15,5,0.4,-70.46
2157,CA-2024-102156,2024-12-10,2024-12-15,Standard Class,CG-10570,Corporate,West,Utah,Furniture,Chairs,612.76,7,0.2,-117.23
2158,CA-2023-102157,2023-11-03,2023-11-06,Second Class,CG-10571,Consumer,South,Georgia,Furniture,Tables,278.95,9,0.0,28.35
2159,CA-2021-102158,2021-08-01,2021-08-07,Standard Class,CG-10572,Consumer,Central,Texas,Technology,Copiers,388.37,4,0.0,67.67
2160,CA-2021-102159,2021-01-23,2021-01-29,Standard Class,CG-10573,Home Office,Central,Missouri,Office Supplies,Envelopes,15.49,5,0.2,-0.69
2161,CA-2024-102160,2024-12-01,2024-12-04,Second Class,CG-10574,Consumer,West,Arizona,Office Supplies,Binders,93.36,4,0.0,21.59
2162,CA-2023-102161,2023-10-16,2023-10-19,First Class,CG-10575,Consumer,Central,Texas,Office Supplies,Art,109.49,10,0.0,26.08
2163,CA-2021-102162,2021-04-26,2021-05-01,Standard Class,CG-10576,Corporate,Central,Illinois,Technology,Phones,593.71,8,0.1,-3.89
2164,CA-2022-102163,2022-10-01,2022-10-03,First Class,CG-10577,Consumer,East,Connecticut,Office Supplies,Labels,5.0,10,0.4,-1.94
2165,CA-2021-102164,2021-09-27,2021-10-03,Standard Class,CG-10578,Consumer,East,Virginia,Office Supplies,Envelopes,29.34,5,0.0,7.37
2166,CA-2024-102165,2024-11-15,2024-11-20,Standard Class,CG-10579,Home Office,West,Washington,Office Supplies,Art,5.0,13,0.2,-0.28
2167,CA-2022-102166,2022-06-15,2022-06-20,Standard Class,CG-10580,Home Office,South,North Carolina,Technology,Accessories,879.09,8,0.2,-66.04
2168,CA-2023-102167,2023-06-17,2023-06-18,Same Day,CG-10581,Consumer,South,Florida,Technology,Accessories,1239.58,10,0.2,-160.74
2169,CA-2023-102168,2023-12-25,2023-12-26,Same Day,CG-10582,Corporate,West,Washington,Office Supplies,Art,59.59,4,0.4,-21.96
2170,CA-2023-102169,2023-10-12,2023-10-14,First Class,CG-10583,Consumer,Central,Michigan,Technology,Phones,113.29,6,0.2,-12.23
2171,CA-2024-102170,2024-01-22,2024-01-28,Standard Class,CG-10584,Corporate,East,Pennsylvania,Office Supplies,Binders,5.0,14,0.0,1.16
2172,CA-2023-102171,2023-06-27,2023-07-01,Second Class,CG-10585,Corporate,Central,Wisconsin,Furniture,Tables,556.51,4,0.3,-190.18
2173,CA-2022-102172,2022-12-08,2022-12-10,First Class,CG-10586,Home Office,South,North Carolina,Furniture,Chairs,46.39,1,0.0,6.62
2174,CA-2023-102173,2023-06-04,2023-06-06,First Class,CG-10587,Consumer,West,Arizona,Office Supplies,Binders,41.41,4,0.0,11.94
2175,CA-2023-102174,2023-11-03,2023-11-04,Same Day,CG-10588,Consumer,South,Alabama,Technology,Accessories,1044.6,9,0.5,-606.39
2176,CA-2021-102175,2021-12-23,2021-12-29,Standard Class,CG-10589,Consumer,Central,Ohio,Furniture,Tables,669.89,13,0.1,-51.81
2177,CA-2024-102176,2024-03-15,2024-03-20,Standard Class,CG-10590,Corporate,West,Arizona,Furniture,Chairs,25.33,2,0.1,-1.48
2178,CA-2024-102177,2024-07-21,2024-07-27,Standard Class,CG-10591,Consumer,East,New York,Technology,Accessories,510.71,8,0.0,96.09
2179,CA-2021-102178,2021-06-18,2021-06-24,Standard Class,CG-10592,Consumer,Central,Missouri,Technology,Copiers,5.0,5,0.1,0.16
2180,CA-2022-102179,2022-09-10,2022-09-16,Standard Class,CG-10593,Consumer,South,Louisiana,Office Supplies,Envelopes,5.0,2,0.2,-0.24
2181,CA-2024-102180,2024-10-19,2024-10-24,Standard Class,CG-10594,Home Office,Central,Texas,Technology,Copiers,84.85,13,0.3,-23.75
2182,CA-2022-102181,2022-11-16,2022-11-21,Standard Class,CG-10595,Consumer,West,Utah,Office Supplies,Binders,179.49,13,0.2,-2.6
2183,CA-2023-102182,2023-11-13,2023-11-15,First Class,CG-10596,Consumer,South,Tennessee,Furniture,Chairs,592.3,5,0.0,71.49
2184,CA-2022-102183,2022-07-11,2022-07-14,Second Class,CG-10597,Corporate,East,Connecticut,Technology,Accessories,542.97,4,0.1,15.64
2185,CA-2021-102184,2021-05-16,2021-05-22,Standard Class,CG-10598,Consumer,West,Colorado,Furniture,Furnishings,529.38,10,0.0,81.45
2186,CA-2021-102185,2021-11-25,2021-12-01,Standard Class,CG-10599,Consumer,Central,Illinois,Office Supplies,Paper,34.07,3,0.0,8.17
2187,CA-2023-102186,2023-07-13,2023-07-16,Second Class,CG-10600,Home Office,Central,Ohio,Office Supplies,Storage,5.0,14,0.1,0.38
2188,CA-2021-102187,2021-03-30,2021-03-30,Same Day,CG-10601,Consumer,West,California,Furniture,Bookcases,922.58,9,0.0,77.71
2189,CA-2024-102188,2024-10-04,2024-10-10,Standard Class,CG-10602,Corporate,East,Pennsylvania,Office Supplies,Appliances,10.72,10,0.0,2.98
2190,CA-2021-102189,2021-06-07,2021-06-13,Standard Class,CG-10603,Consumer,South,Alabama,Furniture,Bookcases,89.59,9,0.1,-5.57
2191,CA-2022-102190,2022-08-12,2022-08-16,Second Class,CG-10604,Corporate,West,Washington,Technology,Phones,100.37,14,0.1,1.24
2192,CA-2021-102191,2021-05-31,2021-06-05,Standard Class,CG-10605,Corporate,Central,Michigan,Furniture,Chairs,5.0,2,0.2,-1.04
2193,CA-2022-102192,2022-07-16,2022-07-21,Standard Class,CG-10606,Corporate,Central,Illinois,Furniture,Bookcases,276.76,4,0.0,24.81
2194,CA-2024-102193,2024-09-22,2024-09-25,Second Class,CG-10607,Home Office,Central,Illinois,Furniture,Bookcases,360.03,11,0.0,48.21
2195,CA-2021-102194,2021-07-18,2021-07-24,Standard Class,CG-10608,Home Office,East,Connecticut,Office Supplies,Paper,5.0,8,0.1,0.47
2196,CA-2024-102195,2024-08-06,2024-08-11,Standard Class,CG-10609,Consumer,East,Virginia,Office Supplies,Envelopes,181.3,11,0.2,-15.57
2197,CA-2022-102196,2022-09-03,2022-09-08,Standard Class,CG-10610,Consumer,West,Nevada,Office Supplies,Storage,31.89,6,0.0,7.76
2198,CA-2022-102197,2022-09-04,2022-09-07,First Class,CG-10611,Consumer,West,Nevada,Technology,Copiers,5.0,5,0.0,0.78
2199,CA-2021-102198,2021-10-13,2021-10-18,Standard Class,CG-10612,Consumer,East,Massachusetts,Office Supplies,Storage,117.68,4,0.3,-16.13
2200,CA-2024-102199,2024-05-27,2024-05-31,Second Class,CG-10613,Home Office,East,Virginia,Office Supplies,Labels,179.25,7,0.0,44.98
2201,CA-2021-102200,2021-11-23,2021-11-28,Standard Class,CG-10614,Consumer,East,Virginia,Office Supplies,Envelopes,179.64,14,0.0,42.43
2202,CA-2023-102201,2023-05-08,2023-05-14,Standard Class,CG-10615,Corporate,Central,Ohio,Office Supplies,Envelopes,8.87,6,0.2,-0.61
2203,CA-2024-102202,2024-08-16,2024-08-19,Second Class,CG-10616,Consumer,Central,Illinois,Furniture,Bookcases,571.11,1,0.2,-150.4
2204,CA-2021-102203,2021-01-17,2021-01-23,Standard Class,CG-10617,Home Office,West,Oregon,Office Supplies,Binders,113.75,8,0.1,3.84
2205,CA-2024-102204,2024-12-09,2024-12-15,Standard Class,CG-10618,Consumer,West,Utah,Technology,Phones,836.79,8,0.0,177.16
2206,CA-2021-102205,2021-03-24,2021-03-29,Standard Class,CG-10619,Corporate,South,Tennessee,Technology,Copiers,5.0,14,0.1,0.2
2207,CA-2021-102206,2021-07-24,2021-07-30,Standard Class,CG-10620,Consumer,Central,Illinois,Office Supplies,Fasteners,69.18,5,0.0,18.89
2208,CA-2024-102207,2024-05-31,2024-06-03,Second Class,CG-10621,Consumer,East,Connecticut,Technology,Copiers,806.68,9,0.4,-305.01
2209,CA-2024-102208,2024-06-16,2024-06-20,Second Class,CG-10622,Home Office,East,New York,Furniture,Tables,265.83,6,0.1,-13.2
2210,CA-2024-102209,2024-05-03,2024-05-07,Second Class,CG-10623,Corporate,South,North Carolina,Office Supplies,Storage,32.71,11,0.2,-1.62
2211,CA-2024-102210,2024-06-22,2024-06-28,Standard Class,CG-10624,Corporate,South,Georgia,Office Supplies,Appliances,132.59,8,0.1,8.78
2212,CA-2023-102211,2023-10-24,2023-10-27,First Class,CG-10625,Consumer,South,Louisiana,Furniture,Chairs,924.02,11,0.0,115.59
2213,CA-2021-102212,2021-05-03,2021-05-03,Same Day,CG-10626,Corporate,East,New Jersey,Office Supplies,Paper,94.62,6,0.2,-6.1
